state,year,quarter,transaction_type,transaction_count,transaction_amount
telangana,2021,4,Others,855060,639658842.8998816
telangana,2023,2,Merchant payments,977182965,429169888297.0
telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0
telangana,2023,2,Recharge & bill payments,94107914,112036624317.0
telangana,2023,2,Financial Services,354045,517795343.0
telangana,2023,2,Others,463571,507337241.0
telangana,2023,3,Merchant payments,1128208049,480552979790.0
telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0
telangana,2023,3,Recharge & bill payments,98661838,116319676778.0
telangana,2023,3,Financial Services,420147,666845736.0
telangana,2023,3,Others,424384,478544808.0
telangana,2023,1,Merchant payments,830385203,369961744486.0
telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0
telangana,2023,1,Recharge & bill payments,86187673,102787343319.0
telangana,2023,1,Financial Services,326874,458821191.0
telangana,2023,1,Others,565916,560179944.0
telangana,2023,4,Merchant payments,1225132365,532737433404.0
telangana,2023,4,Peer-to-peer payments,695789540,2453419152855.0
telangana,2023,4,Recharge & bill payments,99012602,129036561862.0
telangana,2023,4,Financial Services,483067,734596496.0
telangana,2023,4,Others,404604,489730148.0
telangana,2024,2,Merchant payments,1526789940,632844110484.0
telangana,2024,2,Peer-to-peer payments,782892642,2696304021334.0
telangana,2024,2,Recharge & bill payments,106504222,130765020697.0
telangana,2024,2,Financial Services,612770,1074628255.0
telangana,2024,2,Others,464783,554652542.0
telangana,2024,3,Merchant payments,1664638136,684200679447.0
telangana,2024,3,Peer-to-peer payments,841546198,2740602255389.0
telangana,2024,3,Recharge & bill payments,102792228,124734574180.0
telangana,2024,3,Financial Services,714030,1263598650.0
telangana,2024,3,Others,447243,515868932.0
telangana,2024,1,Merchant payments,1341371332,554207756092.0
telangana,2024,1,Peer-to-peer payments,735409951,2516930587879.0
telangana,2024,1,Recharge & bill payments,101670893,131284438344.0
telangana,2024,1,Financial Services,494360,861174964.0
telangana,2024,1,Others,438771,485343794.0
telangana,2024,4,Merchant payments,1807552234,746607282900.0
telangana,2024,4,Peer-to-peer payments,905771898,2978379284690.0
telangana,2024,4,Recharge & bill payments,106373063,132027650387.0
telangana,2024,4,Financial Services,2272332,1391283281.0
telangana,2024,4,Others,482076,645034160.0
chandigarh,2022,2,Merchant payments,6136803,3919372475.5605655
chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085.111443
chandigarh,2022,2,Recharge & bill payments,1119367,792957088.5933374
chandigarh,2022,2,Financial Services,6673,8943857.181076445
chandigarh,2022,2,Others,20264,12978651.924569944
chandigarh,2022,3,Merchant payments,7665907,4713972532.82215
chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156.481958
chandigarh,2022,3,Recharge & bill payments,1360342,1033530639.9360826
chandigarh,2022,3,Financial Services,8868,9918740.020967592
chandigarh,2022,3,Others,19466,14156668.144691642
chandigarh,2022,1,Merchant payments,4511757,3264574793.4564357
chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028.605722
chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2152067
chandigarh,2022,1,Financial Services,7228,13538635.562948208
chandigarh,2022,1,Others,22855,14829134.999686666
chandigarh,2022,4,Merchant payments,10170372,6570336079.954211
chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495.89691
chandigarh,2022,4,Recharge & bill payments,1749647,1267654269.1590745
chandigarh,2022,4,Financial Services,10778,12000766.356404984
chandigarh,2022,4,Others,22054,16141955.57281622
chandigarh,2020,2,Peer-to-peer payments,766698,3293060119.5471582
chandigarh,2020,2,Merchant payments,390906,331423259.0003719
chandigarh,2020,2,Recharge & bill payments,361577,214425229.3354035
chandigarh,2020,2,Financial Services,1797,3982005.1176844486
chandigarh,2020,2,Others,7032,4125116.689457224
chandigarh,2020,3,Peer-to-peer payments,981986,4178346395.412492
chandigarh,2020,3,Merchant payments,796634,604271248.9262259
chandigarh,2020,3,Recharge & bill payments,366353,296964794.9657042
chandigarh,2020,3,Financial Services,2643,5254415.457263877
chandigarh,2020,3,Others,10470,4972498.603385328
chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542.468033
chandigarh,2020,1,Merchant payments,764832,438193845.4527705
chandigarh,2020,1,Recharge & bill payments,389851,257250007.2445577
chandigarh,2020,1,Financial Services,1574,1406138.1883251297
chandigarh,2020,1,Others,18853,8230536.662513691
chandigarh,2020,4,Merchant payments,1322026,939307675.8510206
chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731.339843
chandigarh,2020,4,Recharge & bill payments,409997,320731281.94750684
chandigarh,2020,4,Financial Services,3346,4400109.748752326
chandigarh,2020,4,Others,17970,10005102.462219946
chandigarh,2021,2,Merchant payments,1926913,1390989390.7789688
chandigarh,2021,2,Peer-to-peer payments,1663559,6541132352.922333
chandigarh,2021,2,Recharge & bill payments,806710,467698864.6672056
chandigarh,2021,2,Financial Services,5502,7394941.032842191
chandigarh,2021,2,Others,14863,10458390.53475552
chandigarh,2021,3,Merchant payments,3179506,2245390329.2047896
chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098.340746
chandigarh,2021,3,Recharge & bill payments,1008585,620437997.3899603
chandigarh,2021,3,Financial Services,5700,7960844.903971832
chandigarh,2021,3,Others,21170,14225734.853836158
chandigarh,2021,1,Merchant payments,1799072,1210594490.0981498
chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167.303293
chandigarh,2021,1,Recharge & bill payments,678396,451109555.33889335
chandigarh,2021,1,Financial Services,5111,7700394.761505902
chandigarh,2021,1,Others,15574,10549252.044153867
chandigarh,2021,4,Merchant payments,4056249,3041038519.8233976
chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952.107159
chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2429855
chandigarh,2021,4,Financial Services,7038,10459431.863661807
chandigarh,2021,4,Others,24902,17832859.58125159
chandigarh,2023,2,Merchant payments,7747501,3820964178.0
chandigarh,2023,2,Peer-to-peer payments,3048793,9726960611.0
chandigarh,2023,2,Recharge & bill payments,737650,845159777.0
chandigarh,2023,2,Financial Services,8262,11723572.0
chandigarh,2023,2,Others,11481,9600612.0
chandigarh,2023,3,Merchant payments,8849667,4339437634.0
chandigarh,2023,3,Peer-to-peer payments,3410620,10182027091.0
chandigarh,2023,3,Recharge & bill payments,771020,877282807.0
chandigarh,2023,3,Financial Services,10756,19516305.0
chandigarh,2023,3,Others,10102,8519474.0
chandigarh,2023,1,Merchant payments,6460913,3374931077.0
chandigarh,2023,1,Peer-to-peer payments,2634119,8623572416.0
chandigarh,2023,1,Recharge & bill payments,700479,803831354.0
chandigarh,2023,1,Financial Services,8163,12527258.0
chandigarh,2023,1,Others,11931,10032289.0
chandigarh,2023,4,Merchant payments,9052694,4771466320.0
chandigarh,2023,4,Peer-to-peer payments,3480727,10531589834.0
chandigarh,2023,4,Recharge & bill payments,725553,944249351.0
chandigarh,2023,4,Financial Services,10241,21758309.0
chandigarh,2023,4,Others,10863,12159187.0
chandigarh,2024,2,Merchant payments,11201413,5412395814.0
chandigarh,2024,2,Peer-to-peer payments,3948610,11123555377.0
chandigarh,2024,2,Recharge & bill payments,759642,976897042.0
chandigarh,2024,2,Financial Services,15209,26206753.0
chandigarh,2024,2,Others,16099,17848826.0
chandigarh,2024,3,Merchant payments,12322648,6042931862.0
chandigarh,2024,3,Peer-to-peer payments,4530333,12112839411.0
chandigarh,2024,3,Recharge & bill payments,824606,1038931528.0
chandigarh,2024,3,Financial Services,17447,32954399.0
chandigarh,2024,3,Others,13351,31600676.0
chandigarh,2024,1,Merchant payments,8982305,4662186840.0
chandigarh,2024,1,Peer-to-peer payments,3414122,10168258638.0
chandigarh,2024,1,Recharge & bill payments,735766,978631681.0
chandigarh,2024,1,Financial Services,10909,21881737.0
chandigarh,2024,1,Others,12071,11217285.0
chandigarh,2024,4,Merchant payments,12960792,6648643038.0
chandigarh,2024,4,Peer-to-peer payments,4727760,12817849297.0
chandigarh,2024,4,Recharge & bill payments,791148,984309171.0
chandigarh,2024,4,Financial Services,35852,25202177.0
chandigarh,2024,4,Others,12892,25382206.0
puducherry,2022,2,Merchant payments,4613049,2693234774.5574756
puducherry,2022,2,Peer-to-peer payments,3242208,10537267921.61604
puducherry,2022,2,Recharge & bill payments,773154,535604974.57621765
puducherry,2022,2,Financial Services,4914,6556452.522381971
puducherry,2022,2,Others,10362,6081132.496780836
puducherry,2022,3,Merchant payments,3992974,2322908508.7835197
puducherry,2022,3,Peer-to-peer payments,2474932,8058325855.623236
puducherry,2022,3,Recharge & bill payments,564285,463054690.5826355
puducherry,2022,3,Financial Services,4621,5514275.578545391
puducherry,2022,3,Others,5915,4514380.573011656
puducherry,2022,1,Merchant payments,3723135,2199614586.4039083
puducherry,2022,1,Peer-to-peer payments,2901199,9407577501.769796
puducherry,2022,1,Recharge & bill payments,715338,460522863.7855054
puducherry,2022,1,Financial Services,6203,8184455.912082582
puducherry,2022,1,Others,13301,7575497.515363299
puducherry,2022,4,Merchant payments,4464977,2534351530.8368397
puducherry,2022,4,Peer-to-peer payments,2547018,8141612224.034059
puducherry,2022,4,Recharge & bill payments,531963,453692483.7752487
puducherry,2022,4,Financial Services,6073,7875178.045195433
puducherry,2022,4,Others,6096,4673460.483150147
puducherry,2020,2,Peer-to-peer payments,468789,1680190117.5830743
puducherry,2020,2,Recharge & bill payments,310746,115223074.03158064
puducherry,2020,2,Merchant payments,249951,160931601.28167117
puducherry,2020,2,Financial Services,1555,2339469.003658029
puducherry,2020,2,Others,2342,1346718.5876069884
puducherry,2020,3,Peer-to-peer payments,855511,3116583524.6597652
puducherry,2020,3,Merchant payments,560420,335583369.656126
puducherry,2020,3,Recharge & bill payments,306852,138925436.52727452
puducherry,2020,3,Financial Services,3039,4788490.3633705
puducherry,2020,3,Others,5080,2199408.2280669413
puducherry,2020,1,Peer-to-peer payments,600290,1919499665.8834748
puducherry,2020,1,Merchant payments,349788,184925417.68654612
puducherry,2020,1,Recharge & bill payments,251115,96515615.43520354
puducherry,2020,1,Financial Services,1527,858236.5498234634
puducherry,2020,1,Others,5201,3478541.524535387
puducherry,2020,4,Peer-to-peer payments,1211359,4090057482.9812045
puducherry,2020,4,Merchant payments,1108292,647985607.5763036
puducherry,2020,4,Recharge & bill payments,383707,184037245.74375987
puducherry,2020,4,Financial Services,3783,3888988.236763457
puducherry,2020,4,Others,8862,4556893.133174548
puducherry,2021,2,Peer-to-peer payments,1581221,5266478797.142263
puducherry,2021,2,Merchant payments,1437110,932602617.3169692
puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478
puducherry,2021,2,Financial Services,4851,4980243.907969391
puducherry,2021,2,Others,8953,4973445.019544071
puducherry,2021,3,Merchant payments,2273996,1443176801.0606492
puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431
puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095
puducherry,2021,3,Financial Services,4733,5523949.081350253
puducherry,2021,3,Others,12410,6808255.349929206
puducherry,2021,1,Peer-to-peer payments,1406958,4798646712.501943
puducherry,2021,1,Merchant payments,1385444,857787315.6292762
puducherry,2021,1,Recharge & bill payments,504499,231829246.92353857
puducherry,2021,1,Financial Services,5073,5953397.434996936
puducherry,2021,1,Others,7458,5092899.253895952
puducherry,2021,4,Merchant payments,3052713,1864951565.928207
puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034
puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815
puducherry,2021,4,Financial Services,5995,7655925.10855468
puducherry,2021,4,Others,16640,8868759.43463589
puducherry,2023,2,Merchant payments,6947299,3741027689.0
puducherry,2023,2,Peer-to-peer payments,3454536,10911578720.0
puducherry,2023,2,Recharge & bill payments,716315,721293051.0
puducherry,2023,2,Financial Services,5894,7597615.0
puducherry,2023,2,Others,6282,5236182.0
puducherry,2023,3,Merchant payments,7931739,4179109351.0
puducherry,2023,3,Peer-to-peer payments,3700961,11504274941.0
puducherry,2023,3,Recharge & bill payments,733610,749217503.0
puducherry,2023,3,Financial Services,7290,7192768.0
puducherry,2023,3,Others,6041,4697276.0
puducherry,2023,1,Merchant payments,6210806,3316530650.0
puducherry,2023,1,Peer-to-peer payments,3253673,10233359658.0
puducherry,2023,1,Recharge & bill payments,665403,659444437.0
puducherry,2023,1,Financial Services,6899,7467930.0
puducherry,2023,1,Others,7514,5585831.0
puducherry,2023,4,Merchant payments,8375075,4370563512.0
puducherry,2023,4,Peer-to-peer payments,3860142,11819316619.0
puducherry,2023,4,Recharge & bill payments,737154,820859102.0
puducherry,2023,4,Financial Services,7952,9479756.0
puducherry,2023,4,Others,5840,4291561.0
puducherry,2024,2,Merchant payments,9644255,4716626511.0
puducherry,2024,2,Peer-to-peer payments,4156839,12651154981.0
puducherry,2024,2,Recharge & bill payments,749291,855888787.0
puducherry,2024,2,Financial Services,8978,12912682.0
puducherry,2024,2,Others,5532,5426775.0
puducherry,2024,3,Merchant payments,10635002,5125352228.0
puducherry,2024,3,Peer-to-peer payments,4591074,13471904720.0
puducherry,2024,3,Recharge & bill payments,768057,915335917.0
puducherry,2024,3,Financial Services,9013,16592842.0
puducherry,2024,3,Others,5565,5818689.0
puducherry,2024,1,Merchant payments,8721907,4329956028.0
puducherry,2024,1,Peer-to-peer payments,3970891,12177414629.0
puducherry,2024,1,Recharge & bill payments,740529,864726690.0
puducherry,2024,1,Financial Services,8561,10368835.0
puducherry,2024,1,Others,5062,4015795.0
puducherry,2024,4,Merchant payments,11056472,5370645087.0
puducherry,2024,4,Peer-to-peer payments,4714040,13672653365.0
puducherry,2024,4,Recharge & bill payments,750373,899779153.0
puducherry,2024,4,Financial Services,33413,17161928.0
puducherry,2024,4,Others,5379,5153014.0
tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
tamil-nadu,2022,2,Others,459948,277767177.03123105
tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
tamil-nadu,2022,3,Others,404438,265434770.79138052
tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
tamil-nadu,2022,1,Financial Services,241201,298216135.377552
tamil-nadu,2022,1,Others,579955,355987089.8306444
tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
tamil-nadu,2022,4,Others,400402,275988847.1474179
tamil-nadu,2020,2,Peer-to-peer payments,21700844,82347647064.12332
tamil-nadu,2020,2,Recharge & bill payments,18474731,6414781159.484189
tamil-nadu,2020,2,Merchant payments,11477546,6909361871.628206
tamil-nadu,2020,2,Financial Services,78584,89189349.84916353
tamil-nadu,2020,2,Others,138405,65529451.74366937
tamil-nadu,2020,3,Peer-to-peer payments,31754077,123561080533.04672
tamil-nadu,2020,3,Merchant payments,20664887,12554589575.504852
tamil-nadu,2020,3,Recharge & bill payments,17521756,7476952307.406668
tamil-nadu,2020,3,Financial Services,129671,158512062.54590106
tamil-nadu,2020,3,Others,207434,90281020.15995154
tamil-nadu,2020,1,Peer-to-peer payments,30880360,101907683045.28436
tamil-nadu,2020,1,Merchant payments,21541556,8950736938.223478
tamil-nadu,2020,1,Recharge & bill payments,14134259,5493239429.7322235
tamil-nadu,2020,1,Financial Services,61427,41422107.813630365
tamil-nadu,2020,1,Others,335871,176604658.386683
tamil-nadu,2020,4,Peer-to-peer payments,47800741,172196381789.491
tamil-nadu,2020,4,Merchant payments,41297305,24417758781.65223
tamil-nadu,2020,4,Recharge & bill payments,21563946,9462546013.163391
tamil-nadu,2020,4,Financial Services,153044,186775413.14290395
tamil-nadu,2020,4,Others,364665,209735503.54521424
tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
tamil-nadu,2021,2,Others,351547,223054882.44675264
tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
tamil-nadu,2021,3,Others,515319,294622911.6328684
tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
